id,language_abrev,language_movie
122435,de,Deutsch
143049,en,English
99367,en,English
37585,ja,日本語
157834,en,English
226857,en,English
137321,en,English
192345,en,English
210913,de,Deutsch
83727,fr,Français
83727,en,English
71203,en,English
43042,en,English
40435,zh,普通话
172120,en,English
232731,en,English
31445,en,English
81699,en,English
146375,fr,Français
157847,en,English
31295,en,English
12124,es,Español
32547,es,Español
162987,fr,Français
33563,it,Italiano
39341,en,English
114575,en,English
102597,en,English
20493,hi,हिन्दी
133441,eu,euskera
133441,en,English
133441,it,Italiano
133441,ne,
103732,en,English
237692,en,English
71055,fr,Français
210047,en,English
17684,fr,Français
30127,pt,Português
249923,en,English
60160,ja,日本語
98162,fr,Français
142573,en,English
13470,en,English
79869,en,English
14872,en,English
355515,en,English
359195,en,English
218277,en,English
212721,en,English
103875,zh,普通话
22504,fr,Français
182246,fr,Français
92850,en,English
222899,en,English
120467,en,English
120467,fr,Français
201086,es,Español
201086,en,English
201086,fa,فارسی
201550,en,English
84319,en,English
141635,en,English
255756,zh,普通话
256106,zh,普通话
233470,en,English
253046,en,English
21474,es,Español
21474,en,English
142984,en,English
13934,en,English
13061,en,English
24589,en,English
83573,sv,svenska
41445,en,English
125680,no,Norsk
33817,es,Español
137646,en,English
48707,ja,日本語
4494,es,Español
86814,fr,Français
187028,ar,العربية
187028,he,עִבְרִית
252841,hi,हिन्दी
252841,ne,
77458,ar,العربية
77458,en,English
77458,he,עִבְרִית
248507,uk,Український
248507,en,English
248507,fr,Français
127847,gn,
127847,ko,한국어/조선말
127847,es,Español
204765,fr,Français
183836,fr,Français
183836,pl,Polski
220286,en,English
294709,ja,日本語
295355,ja,日本語
329740,ja,日本語
225565,en,English
158908,en,English
157336,en,English
159937,en,English
159937,pl,Polski
179146,fr,Français
179146,de,Deutsch
24417,ja,日本語
24417,pl,Polski
160070,en,English
67657,fr,Français
77133,xx,No Language
254065,en,English
153652,en,English
21580,en,English
32930,en,English
19325,da,Dansk
19325,en,English
133715,en,English
192102,en,English
111481,fr,Français
205724,en,English
225574,en,English
225574,de,Deutsch
158914,en,English
21379,fr,Français
18224,en,English
18224,fr,Français
85444,en,English
85444,gl,Galego
85444,es,Español
95243,en,English
24756,en,English
70798,ja,日本語
159095,en,English
156284,en,English
156284,hi,हिन्दी
156284,xh,
86381,en,English
199818,en,English
158907,en,English
198375,ja,日本語
159152,en,English
83214,ja,日本語
48263,de,Deutsch
100632,en,English
156415,en,English
266373,en,English
22259,en,English
52817,en,English
79073,en,English
10574,de,Deutsch
90517,en,English
201414,ja,日本語
53182,en,English
87587,en,English
108668,sq,shqip
108668,en,English
88583,en,English
51581,ja,日本語
23527,de,Deutsch
23527,ja,日本語
23527,ru,Pусский
202141,en,English
55398,fi,suomi
121074,en,English
121695,en,English
41552,en,English
49001,fr,Français
49001,pl,Polski
257155,en,English
87017,es,Español
204349,en,English
242076,en,English
47459,en,English
47459,it,Italiano
168245,hi,हिन्दी
47626,en,English
19492,en,English
37316,it,Italiano
248774,en,English
175291,en,English
255577,en,English
121015,en,English
121113,en,English
196024,da,Dansk
196024,sv,svenska
196024,ar,العربية
80837,en,English
191566,en,English
222671,en,English
222671,fr,Français
222671,ja,日本語
37646,en,English
128246,ko,한국어/조선말
21788,fr,Français
241968,es,Español
256731,en,English
45384,ja,日本語
43135,en,English
20626,fr,Français
79893,pt,Português
73624,pt,Português
79194,it,Italiano
200145,ja,日本語
184578,en,English
56743,en,English
148044,de,Deutsch
120509,en,English
3162,en,English
24775,en,English
20695,en,English
74579,en,English
82703,en,English
97370,en,English
136797,en,English
242042,en,English
38049,fr,Français
118769,en,English
177494,en,English
40346,cn,广州话 / 廣州話
40346,zh,普通话
45514,fr,Français
45514,en,English
68827,fr,Français
182827,ja,日本語
64047,en,English
74343,en,English
8064,de,Deutsch
209403,en,English
235260,en,English
235260,he,עִבְרִית
94331,en,English
116894,en,English
145995,en,English
159464,en,English
68713,fr,Français
144728,fi,suomi
144724,fi,suomi
47771,en,English
96920,ka,ქართული
96920,de,Deutsch
96920,it,Italiano
96920,ru,Pусский
115821,fr,Français
58767,en,English
83201,en,English
83201,fr,Français
83201,sv,svenska
62156,pt,Português
228202,pt,Português
203217,pt,Português
54597,en,English
184323,nl,Nederlands
39853,en,English
39853,fr,Français
209355,fr,Français
209355,hu,Magyar
134350,ja,日本語
236737,eu,euskera
236737,es,Español
118915,en,English
116760,en,English
39293,en,English
39293,de,Deutsch
101242,en,English
157690,fr,Français
72962,en,English
186971,de,Deutsch
186971,fr,Français
186971,oc,
199740,sv,svenska
214250,en,English
86133,en,English
46460,en,English
31950,en,English
164184,en,English
160162,en,English
4111,en,English
85620,fr,Français
192577,ja,日本語
26286,en,English
45007,en,English
22592,en,English
31214,en,English
31214,it,Italiano
80992,nl,Nederlands
248390,fr,Français
71996,en,English
16167,en,English
62709,en,English
62709,fr,Français
47194,en,English
42552,en,English
100402,en,English
168399,en,English
168399,de,Deutsch
168399,no,Norsk
114172,fi,suomi
180420,fr,Français
209276,en,English
128113,ja,日本語
119685,en,English
119685,ja,日本語
226247,en,English
86834,en,English
227783,en,English
257346,ja,日本語
204668,de,Deutsch
204668,fr,Français
214418,pt,Português
203715,fr,Français
256628,en,English
256628,fr,Français
19501,en,English
110381,fr,Français
110381,wo,Wolof
38080,fr,Français
56415,fr,Français
215031,fr,Français
191104,en,English
191104,nl,Nederlands
191104,ar,العربية
191104,fr,Français
191104,tr,Türkçe
42216,en,English
42216,it,Italiano
27196,en,English
29290,en,English
29290,ja,日本語
4112,en,English
173455,en,English
102855,en,English
63143,en,English
373745,en,English
12685,en,English
112731,en,English
42551,en,English
1732,en,English
1732,de,Deutsch
1732,es,Español
5494,en,English
70993,fr,Français
70993,en,English
99119,fr,Français
17456,en,English
68123,de,Deutsch
233917,fi,suomi
65674,en,English
65674,fr,Français
95752,en,English
232862,en,English
204113,hu,Magyar
94664,hu,Magyar
94664,ru,Pусский
253239,de,Deutsch
253239,fr,Français
31329,en,English
31329,fr,Français
125395,fr,Français
53168,cn,广州话 / 廣州話
168767,en,English
155084,en,English
188207,en,English
145220,de,Deutsch
145220,en,English
36861,en,English
111250,en,English
14408,fr,Français
42802,fr,Français
42802,ru,Pусский
40172,ja,日本語
192134,en,English
186997,fr,Français
218931,en,English
89237,en,English
119360,fr,Français
119360,it,Italiano
119360,es,Español
215743,ko,한국어/조선말
64527,ja,日本語
190955,es,Español
190955,en,English
190955,it,Italiano
208277,de,Deutsch
256561,en,English
256561,ru,Pусский
9753,en,English
9753,ru,Pусский
9753,es,Español
229613,en,English
51486,en,English
199463,sv,svenska
213386,de,Deutsch
213386,pt,Português
38655,en,English
34079,en,English
252607,fr,Français
110112,en,English
209799,en,English
138222,en,English
60438,en,English
224040,en,English
146955,en,English
146955,es,Español
174675,en,English
94344,de,Deutsch
29854,en,English
256474,en,English
80973,en,English
170689,en,English
170689,fr,Français
170689,pt,Português
170689,ru,Pусский
34459,en,English
183433,en,English
180960,ru,Pусский
56533,en,English
38626,en,English
96769,en,English
95177,en,English
193612,en,English
200505,en,English
52762,en,English
178603,en,English
94887,en,English
191294,sv,svenska
69492,en,English
131916,en,English
211078,en,English
40715,en,English
70417,en,English
70417,it,Italiano
264482,ru,Pусский
180299,ar,العربية
180299,id,Bahasa indonesia
180299,ja,日本語
180299,en,English
158091,tl,
171776,en,English
40740,en,English
40740,fr,Français
64349,fr,Français
48591,xx,No Language
46667,en,English
90590,en,English
77528,en,English
44369,tl,
39214,en,English
35057,en,English
67633,hr,Hrvatski
67633,sr,Srpski
25706,en,English
104250,en,English
88237,pt,Português
102382,en,English
42733,it,Italiano
127495,tl,
26831,en,English
197611,en,English
42711,en,English
251519,en,English
74241,en,English
74241,ja,日本語
47628,en,English
47628,fr,Français
130745,en,English
185602,en,English
157832,en,English
127540,en,English
157547,en,English
24006,en,English
45588,en,English
94248,en,English
71990,en,English
249660,en,English
35074,en,English
156320,en,English
244509,en,English
62661,en,English
268875,en,English
50767,en,English
161297,en,English
30844,en,English
197796,en,English
197796,fr,Français
61492,ja,日本語
73215,nl,Nederlands
179538,es,Español
172340,en,English
25388,en,English
47956,en,English
127702,es,Español
172385,en,English
172385,pt,Português
262481,en,English
196027,sv,svenska
226448,en,English
214314,en,English
32005,en,English
60908,en,English
119926,en,English
214030,en,English
157353,en,English
153641,en,English
77333,en,English
167575,en,English
59726,en,English
236751,en,English
42697,en,English
166621,en,English
84465,en,English
219553,en,English
219553,es,Español
25951,en,English
25951,ja,日本語
193610,en,English
184345,en,English
242203,en,English
12242,en,English
113743,en,English
258369,zh,普通话
29721,en,English
93122,en,English
209350,en,English
19063,ja,日本語
139799,en,English
215656,es,Español
203739,en,English
127016,en,English
199341,en,English
199341,fr,Français
199341,de,Deutsch
199341,it,Italiano
123961,en,English
95556,en,English
221737,en,English
254473,en,English
152792,en,English
112083,en,English
89547,en,English
43857,en,English
80918,en,English
130398,en,English
54752,en,English
85564,en,English
95555,en,English
89584,fr,Français
89584,tr,Türkçe
168742,lo,
145247,sv,svenska
145247,de,Deutsch
145247,en,English
145247,es,Español
145247,fr,Français
145247,ru,Pусский
210479,en,English
159403,ja,日本語
46943,en,English
252143,en,English
126442,en,English
242310,en,English
38585,en,English
43901,en,English
180624,en,English
180624,de,Deutsch
44323,en,English
211059,el,ελληνικά
300940,el,ελληνικά
293444,fi,suomi
76649,en,English
44269,fr,Français
225564,fr,Français
137217,en,English
137217,es,Español
226269,en,English
192813,en,English
69054,en,English
22701,en,English
141643,en,English
137475,en,English
119593,en,English
51848,en,English
236417,en,English
197919,en,English
120837,en,English
245909,en,English
44721,en,English
61642,en,English
42472,en,English
42472,fr,Français
71721,fi,suomi
71721,sv,svenska
195589,en,English
33091,sv,svenska
46845,en,English
49588,en,English
49588,fr,Français
49588,pl,Polski
54919,de,Deutsch
54919,fr,Français
54919,sv,svenska
54919,zh,普通话
54919,en,English
195841,ar,العربية
195841,fr,Français
53223,en,English
177552,en,English
227425,en,English
258096,en,English
216541,en,English
112287,en,English
112287,fr,Français
258476,en,English
272525,cs,Český
49158,en,English
191720,en,English
191720,fr,Français
191720,de,Deutsch
191720,es,Español
110958,en,English
259879,en,English
174316,en,English
52531,ja,日本語
205601,en,English
152599,la,Latin
152599,en,English
152599,pl,Polski
39785,en,English
19703,hi,हिन्दी
30648,it,Italiano
262338,en,English
53144,en,English
38980,en,English
82529,ar,العربية
82529,en,English
82529,de,Deutsch
94478,en,English
94478,fr,Français
26166,en,English
139519,es,Español
139519,en,English
186935,es,Español
48949,en,English
16931,en,English
36465,en,English
36465,fr,Français
44263,cn,广州话 / 廣州話
44263,zh,普通话
252680,en,English
105945,en,English
128237,es,Español
197562,bn,বাংলা
10244,de,Deutsch
55589,da,Dansk
195522,es,Español
54281,ja,日本語
199715,es,Español
199715,en,English
240832,zh,普通话
240832,en,English
240832,fr,Français
240832,es,Español
240832,ko,한국어/조선말
127585,en,English
124905,jv,
124905,en,English
179818,en,English
90617,bs,Bosanski
90617,de,Deutsch
74505,en,English
74505,fr,Français
187596,en,English
222724,en,English
223971,en,English
188166,en,English
192132,en,English
212231,en,English
42092,bn,বাংলা
41781,bn,বাংলা
41781,en,English
215407,ar,العربية
4269,fr,Français
54280,ja,日本語
54284,ja,日本語
263111,en,English
59981,en,English
212778,en,English
212778,es,Español
94752,en,English
37848,zh,普通话
209091,en,English
256922,en,English
41847,en,English
1840,en,English
49634,it,Italiano
267795,en,English
267795,fr,Français
69780,en,English
89670,fi,suomi
120852,ja,日本語
54306,ja,日本語
40721,en,English
96912,en,English
205225,en,English
54307,ja,日本語
253251,ca,Català
253251,en,English
253251,es,Español
179085,en,English
113833,en,English
91471,en,English
113154,en,English
238006,en,English
210947,it,Italiano
210947,en,English
210947,fr,Français
158936,en,English
138544,en,English
158864,en,English
214990,en,English
174162,en,English
95551,es,Español
95551,en,English
121890,en,English
260202,en,English
260339,en,English
171795,en,English
49514,cn,广州话 / 廣州話
49514,en,English
272543,de,Deutsch
232672,en,English
198277,en,English
253270,en,English
276122,en,English
56171,en,English
56171,fr,Français
56171,de,Deutsch
166822,en,English
75950,en,English
462788,en,English
17156,en,English
204784,en,English
169864,fr,Français
169864,en,English
169853,en,English
65603,en,English
47901,en,English
102651,en,English
192149,tr,Türkçe
192149,el,ελληνικά
192149,en,English
254474,en,English
148021,en,English
5421,it,Italiano
268823,en,English
194722,en,English
58832,en,English
183336,el,ελληνικά
92269,en,English
77925,en,English
5157,en,English
118283,en,English
176670,en,English
46615,en,English
190950,en,English
32929,en,English
133827,fr,Français
258893,en,English
137698,es,Español
209249,fr,Français
209249,en,English
99312,en,English
188161,en,English
109133,en,English
42200,en,English
