id,id_companies,companies
32904,85309,Dan McCulloch Productions
50845,83,France 2 Cinéma
50845,7673,Hérodiade
95508,955,Nikkatsu
91122,59196,Duck Farm Films
80280,3631,Filmax
110525,306,Twentieth Century Fox Film Corporation
117691,11870,Anurag Kashyap Films
117691,64666,Jar Pictures
27480,1380,Australian Film Finance Corporation
27480,2806,South Australian Film Corporation
27480,8081,Last Ride
27480,11840,Film Victoria
27480,15089,Talk Films
82618,58399,Pantelion Films
99770,83,France 2 Cinéma
99770,591,France 3 Cinéma
99770,779,Lucky Red
99770,856,Wild Bunch
99770,1266,Octagon Films
99770,2927,Fidélité Films
99770,7454,France Télévision
99770,10031,Morena Films
99770,11199,Scope Pictures
99770,11620,Orange Cinéma Séries
99770,11920,Région Wallone
99770,13170,Cinetotal
99770,20409,Les Editions Albert René
99770,32328,Saint Sébastien Froissart
99770,50093,Stunt Bros
99770,72497,Bruxelles Capitale
72479,6194,Warner Bros.
106016,6,RKO Radio Pictures
43172,6,RKO Radio Pictures
60985,6861,Lolafilms
60985,11955,Sogepaq
60985,42542,Creativos Asociados de Radio y Televisión (CARTEL)
49846,20184,Equinoxe Productions
97690,17444,Luminant Media
82485,1786,Dark Castle Entertainment
82485,3608,After Dark Films
82485,11647,Autonomous Films
82485,23770,Signature Entertainment
82485,23771,Bettis Productions Limited
82485,23772,Curtis Productions
82485,23773,The Fyzz Facility Limited
9736,694,StudioCanal
9736,2585,ICE3
9736,15671,France 2 Cinéma
82990,4,Paramount Pictures
82990,3172,Blumhouse Productions
82990,6302,Room 101
82990,21223,Solana Films
135161,7926,Studio Filmowe Kadr
135161,72548,Kino Świat (koprodukcja)
135161,74832,Silesia Film (coprodukcja)
135161,75746,"Chimney Pot, The (koprodukcja)"
135161,75747,Polski Instytut Sztuki Filmowej (finansowanie)
59897,559,TriStar Pictures
59897,1584,ITC Entertainment
99650,2761,Fine & Mellow Productions
121823,3393,Huayi Brothers
66893,641,Titanus
66893,10673,Labor Film
98066,3172,Blumhouse Productions
98066,7625,Automatik Entertainment
98066,84640,Duck Attack Films
86759,3546,Hollywood Media Bridge
75244,17208,Kwai River
48770,938,First Floor Features
48770,86119,Cine II CV
94348,491,Summit Entertainment
84172,10485,Drafthouse Films
83542,450,Anarchos Productions
83542,1972,X-Filme Creative Pool
83542,7829,Ascension Pictures
83542,10947,ARD Degeto Film
83542,11080,Cloud Atlas Productions
83542,11082,Five Drops
83542,11083,Media Asia Group
83542,19621,Dreams of Dragon Picture
17216,3271,Inscription Films
85741,186,Pyramide Productions
133557,3268,Home Box Office (HBO)
133557,3324,British Broadcasting Corporation (BBC)
133557,9137,Moonlighting Films
17375,3308,Believe Entertainment
61012,342,Davis-Films
61012,343,Konami Corporation Ltd.
26233,2894,360 Pictures
24863,6,RKO Radio Pictures
149763,6194,Warner Bros.
149763,11683,NFP Marketing & Distribution
149763,79552,NFP
149763,79553,NFP media rights
149763,79554,Neue Film Produktion (NFP)
86983,2669,Filmlance International AB
86983,17513,Film i Väst
41530,76,Zentropa Entertainments
41530,118,Det Danske Filminstitut
41530,850,Eurimages
37635,60,United Artists
37635,14108,Chester Erskine Productions
174946,31782,Thomas H. Ince Corporation
72245,10338,Perfect World Pictures
128158,94,ARTE France Cinéma
128158,2577,Studio 37
128158,3921,The Film
128158,17932,Razor Film Produktion
82684,711,Fox 2000 Pictures
82684,10221,Walden Media
87826,5,Columbia Pictures
87826,2608,Happy Madison Productions
87826,8000,Broken Road Productions
262988,10915,Turner Classic Movies (TCM)
262988,14773,Lorac Productions
127756,30804,Hitman's Run Productions
126797,7584,Screen Australia
64689,81,Plan B Entertainment
64689,8532,1984 Private Defense Contractors
64689,13184,Annapurna Pictures
64689,13648,Inferno Entertainment
64689,13649,Chockstone Pictures
84287,7315,A&E IndieFilms
84287,9349,Film4
84287,20277,Protagonist Pictures
84287,20446,Randy Murray Productions
84287,21634,24 Seven Productions
84287,23949,RAW
113947,1591,Rhino Films
113947,13195,Such Much Films
56558,306,Twentieth Century Fox Film Corporation
88912,893,Stanley Kramer Productions
39814,288,BBC Films
39814,5789,Hoax Films
39814,23012,Northwest Vision and Media
39814,23013,Digital Departures
39814,23014,The Liverpool Culture Company
65049,14829,Mirisch Films
128248,3353,Element Pictures
128248,5267,Irish Film Board
128639,36836,Showcase Entertaiment Inc.
128639,36837,Fatal Glimpse Inc.
71730,50997,Somerset Film Productions
71730,53273,Cine-Funds Limited
84341,13369,Super Crispy Entertainment
24385,5387,Atlantic Pictures
13078,2813,Forensic Films
13078,6724,Upload Films
13078,77919,O.D.D. Entertainment
13078,77920,Rebel Films
82690,6125,Walt Disney Animation Studios
47878,898,Lorimar Productions
47878,21541,Northstar International
82693,308,The Weinstein Company
87502,4,Paramount Pictures
87502,11084,Parkes/MacDonald Productions
87502,11395,ImageMovers
84170,88976,Guy DVD Films
84170,88977,Alegria Productions
84170,88978,Burnat Films
96724,33,Universal Pictures
96724,10146,Focus Features
96724,10163,Working Title Films
87827,289,Ingenious Film Partners
87827,290,Ingenious Media
87827,444,Dune Entertainment
87827,711,Fox 2000 Pictures
87827,10893,Big Screen Productions
87827,13480,Haishang Films
74545,6,RKO Radio Pictures
84226,13362,Preferred Content
84226,44815,Faction M
84226,44816,Guy A. Danella Productions
97430,11112,Arcade Pictures
97430,11113,Iron Fists
84194,17563,BXR Productions
125623,591,France 3 Cinéma
125623,7811,Cité-Films
125623,10303,Rapsodie Production
118957,3207,Pictures in Paradise
118957,7584,Screen Australia
118957,9129,Media Development Authority (MDA)
118957,10950,Screen Queensland
118957,12752,Bait Productions
118957,18988,Story Bridge Films
118957,41905,Blackmagic Design Films
46429,15948,Boundless Pictures
45961,3768,Off Hollywood Pictures
26405,8412,Group W
26405,55947,NLT
82631,2605,Gran Via Productions
82631,10221,Walden Media
82631,59391,Lemodeln Model & Talent Agency
123105,7625,Automatik Entertainment
123105,10936,Hydraulx
123105,11407,Baltimore Pictures
133458,228,Filmpool Nord
133458,1929,Sonet Film
133458,6181,Svensk Filmindustri (SF)
35683,58204,3rd Street Pictures
35683,58205,Third Street Pictures
286267,29650,Eloseppo
135647,10285,LD Entertainment
135647,11362,Mark Gordon Productions
105531,17837,RCR Media Group
121879,58666,Opening Night Productions
13391,1393,Tokyo Broadcasting System (TBS)
13391,2788,Avex Entertainment
13391,4641,Shochiku Company
13391,5261,Shogakukan Production
13391,7394,Oxybot
13391,7542,Yahoo Japan
13391,9149,Shogakukan
13391,11543,CCRE
79070,311,Procirep
79070,5358,Canal+
79070,11776,Film Fund Luxembourg
79070,18367,Centre National de la Cinématographie (CNC)
79070,21972,Media Programme of the European Community
79070,23616,Ciné+
110540,6,RKO Radio Pictures
77878,2908,Mars Distribution
77878,5340,Left Bank Pictures
77878,5358,Canal+
77878,5381,Backup Films
77878,7089,France2 Cinéma
77878,7454,France Télévision
77878,7827,EuropaCorp.
77878,8352,Coficup
77878,24463,Siam Movies
88564,5120,Mosfilm
14720,2902,SND
127493,831,Saturn Films
127493,925,Nu Image Films
127493,10254,Millennium Films
86837,223,Les Films du Losange
86837,224,Wega Film
86837,1972,X-Filme Creative Pool
98631,3656,GAGA
98631,6999,Kodansha
98631,25348,Studio Three
95808,72757,Rescued Media
62580,3823,TF1 Films Production
62580,5358,Canal+
62580,6301,CinéCinéma
62580,7981,Pathé
62580,8620,A.S. Films
62580,8907,Banque Postale Image 4
62580,11798,Région Provence-Alpes-Côte d'Azur
62580,12393,Cinémage 5
62580,12394,Cofimage 22
62580,20347,Banque Populaire Images 11
62580,20349,Uni Étoile 8
62580,26337,Zack Films
20528,882,Toho Company
20528,75232,Mifune Productions Co. Ltd.
73646,11550,Corus Entertainment
73646,53884,Rampage Entertainment Inc.
73646,53885,"Accusatory Productions Inc.,"
40343,4952,Canadian Film Development Corporation (CFDC)
40343,13735,Quadrant Films
40343,36554,DAL Arts
40343,36555,Famous Players
65851,7277,Paradise F.X. Corp.
19794,1843,Grand Army Entertainment
19794,2224,Plum Pictures
19794,10254,Millennium Films
19794,10808,Overnight Films
19794,25473,Nu Image / Millennium Films
19794,61814,Latitude Films
114606,13161,Tea Shop & Film Company
84166,4748,Oscilloscope Laboratories
52001,322,Sigma Films Ltd.
52001,5267,Irish Film Board
52001,9225,Blinder Films
121602,25660,Huaxia Film Distribution Company
78049,11462,Alphaville Films
78049,11581,Misher Films
78049,17009,Universal 1440 Entertainment
78049,19643,"Sommers Company, The"
78049,19865,A Grand Elephant
12594,2188,Artisan Entertainment
12594,3417,CTV International
80215,84489,BlinkWorks Media
123025,429,DC Comics
123025,2785,Warner Bros. Animation
123025,4811,Warner Premiere
123025,9993,DC Entertainment
121793,83,France 2 Cinéma
121793,310,Centre National de la Cinématographie
121793,13836,Cofinova 8
121793,13837,K.G Productions
43652,4589,Tradewind Pictures
43652,42670,Relevant Film
82911,5227,Cinema Gypsy Productions
82911,7429,HBO Films
82911,8360,The Stevens Company
82911,21754,Ostar Productions
82911,21755,The Annenberg Public Policy Center of the University of Pennsylvania
45585,2675,La Parti Productions
45585,6972,OXB Productions
45585,6973,Les Armateurs
72976,7,DreamWorks
72976,56,Amblin Entertainment
72976,306,Twentieth Century Fox Film Corporation
72976,444,Dune Entertainment
72976,862,The Kennedy/Marshall Company
72976,6735,Participant Media
72976,7294,Reliance Entertainment
135708,10989,Muskat Filmed Properties
135708,55060,Troop 41 Productions
137429,3245,First National Pictures
137429,6194,Warner Bros.
53354,7694,Delante Films
68280,694,StudioCanal
68280,1666,Rhône-Alpes Cinéma
68280,15671,France 2 Cinéma
68280,21172,Alter Films
110253,8411,Metro-Goldwyn-Mayer (MGM)
73935,11093,Lucky Monkey Pictures
73935,12178,Red Hour Films
37343,1314,Hammer Film Productions
37343,12446,BLC Films
37343,12447,Woodpecker Films
91549,5267,Irish Film Board
84288,5358,Canal+
84288,8859,Chain Camera Pictures
84288,10943,ITVS
84288,13043,Rise Films
84288,13044,Girls' Club Entertainment
84288,13045,Fork Films
84288,13046,Cuomo Cole Productions
51956,8411,Metro-Goldwyn-Mayer (MGM)
50620,491,Summit Entertainment
50620,5219,Sunswept Entertainment
50620,12292,Temple Hill Entertainment
120676,8411,Metro-Goldwyn-Mayer (MGM)
82099,5225,Johnson Production Group
82099,92952,Tim Johnson Productions
16276,3092,Les Films Manuel Munz
16276,6586,TPS Star
16276,7799,TF1 International
16276,11244,France 3 (FR 3)
16276,11246,Région Ile-de-France
16276,11359,France 2 (FR2)
16276,11360,Gam Films
63172,49405,UZ Productions
59517,5238,Central Independent Television
58547,5860,Anchor Bay Films
58547,12292,Temple Hill Entertainment
58547,27050,Boss Media
58547,34035,33andOut Productions
58547,34981,Iron Horse Entertainment (II)
84323,86089,Dolly Hall Productions
84323,88526,NYRA Productions
60747,1836,Contrafilm
60747,7263,FilmDistrict
81188,521,DreamWorks Animation
45314,60995,"Seafarers International Union, Atlantic & Gulf Coast District, American Federation of Labor"
45314,60996,Lester Cooper Productions
45314,60997,Pietrzak Filmways
59434,8423,Compagnia Cinematografica Mondiale (CCM)
59434,14035,Cité Films
25746,3923,Strand Releasing
25746,4868,Asahi Broadcasting
25746,5070,Shôchiku Eiga
25746,6516,Tokyo FM Broadcasting Co.
25746,7542,Yahoo Japan
25746,9177,Eisei Gekijo
25746,9300,TV Asahi
25746,10921,Sumitomo Corporation
25746,11726,The Yomiuri Shimbun
25746,11846,Hakuhodo DY Media Partners
49363,882,Toho Company
49363,75232,Mifune Productions Co. Ltd.
13678,844,Sofica Valor 6
13678,2668,MC4 Productions
13678,3823,TF1 Films Production
13678,5358,Canal+
13678,7715,Pandora
13678,11745,Office national du film du Canada (ONF)
13678,11912,Mikado Film
13678,68106,Fondation Gaz de France
13678,68108,Sogécinéma
62012,5821,BAC Films
13728,83,France 2 Cinéma
13728,616,Eskwad
13728,7248,Union Générale Cinématographique (UGC)
13728,22683,Contre Prod
13728,22758,Caroline Films
101519,19402,Indomina Productions
101519,19403,Keel Films
101519,19404,Pinewood Studios
22969,659,London Film Productions
50675,3245,First National Pictures
50675,6194,Warner Bros.
32070,516,Seven Arts Productions
32070,1314,Hammer Film Productions
114958,6371,Unstoppable Entertainment
114958,23529,Medient Studios
114958,23530,Big Yellow Films
97614,694,StudioCanal
97614,762,Mutual Film Company
97614,846,2929 Productions
97614,1030,Magnolia Pictures
97614,12199,Madhouse Entertainment
16277,7943,Mascaret Films
98536,6194,Warner Bros.
98536,9329,The Vitaphone Corporation
245984,6194,Warner Bros.
190407,21,Metro-Goldwyn-Mayer
83098,8411,Metro-Goldwyn-Mayer (MGM)
185147,20798,Liger Films
129609,4641,Shochiku Company
30998,3901,Phoenician Films
30998,23034,El Dorado Pictures
43363,8411,Metro-Goldwyn-Mayer (MGM)
51389,8411,Metro-Goldwyn-Mayer (MGM)
249264,8411,Metro-Goldwyn-Mayer (MGM)
16016,235,Nordisk Film
16016,3922,A. Film
16016,13210,ntc
102780,5267,Irish Film Board
102780,9987,Lipsync Productions
102780,11752,Number 9 Films
102780,13241,Demarest Films
102780,16486,Parallel Film Productions
102780,20782,WestEnd Films
112136,52473,Buzz Kill
119431,48856,343 Industries
119431,57426,Microsoft Studios
119431,57427,Laskey Productions
85446,491,Summit Entertainment
89702,8411,Metro-Goldwyn-Mayer (MGM)
62069,17513,Film i Väst
62069,17537,Anagram Produktion
70584,2811,Neo Art & Logic
70584,7405,Dimension Films
70584,7619,Dimension Extreme
70584,15345,Puzzlebox Films
135313,10915,Turner Classic Movies (TCM)
135313,10916,Kurtti-Pellerin
24409,4359,Paradigm Pictures
62720,6194,Warner Bros.
62720,15844,Thomson Productions
75204,14551,Capelight Pictures
75204,14552,Al!ve AG
48161,5241,Film Fund FUZZ
82781,3412,Line by Line Productions
144784,6,RKO Radio Pictures
38716,306,Twentieth Century Fox Film Corporation
130002,10722,Florentine Films
130002,10725,WETA
53778,92539,Synthetic Pictures
53778,92540,Spectral Alchemy
80440,856,Wild Bunch
80440,2700,Rectangle Productions
80440,41208,Faro Film (II)
185934,21254,Strand Productions
229610,6,RKO Radio Pictures
18666,8039,Lo Wei Motion Picture Company
40829,8039,Lo Wei Motion Picture Company
40829,44263,Toei Central Films
46114,74023,United Enterprise (H.K.) Corp.
4311,1650,PECF
33360,7961,Gaumont International
10792,9,Gaumont
10792,6849,Société Française de Production (SFP)
70863,7537,Darknight Pictures
82708,124,Südwestrundfunk
82708,608,Dor Film Produktionsgesellschaft GmbH
82708,986,Degeto Film
82708,2067,RBB
82708,4349,Amrion
82708,11237,ZDF/Arte
143800,12793,Topkapi Film
143800,13869,Apple Film Productions
140420,2,Walt Disney Pictures
140420,6125,Walt Disney Animation Studios
18758,8039,Lo Wei Motion Picture Company
18735,8039,Lo Wei Motion Picture Company
19274,18674,Lung Cheung Company Limited
46124,8039,Lo Wei Motion Picture Company
18867,8039,Lo Wei Motion Picture Company
220106,6301,CinéCinéma
220106,15262,HPG Production
220106,70998,game productions
26152,856,Wild Bunch
26152,3823,TF1 Films Production
26152,22761,Produire à Paris
26152,22763,Télégraphe
13679,6973,Les Armateurs
13679,7453,Armada Films
232005,3324,British Broadcasting Corporation (BBC)
94380,25197,Amber Lamps
49522,288,BBC Films
49522,2310,Screen West Midlands
49522,50246,Mirrorball Films
125504,3546,Hollywood Media Bridge
125504,4811,Warner Premiere
125504,27832,Telvan Productions
125504,52332,Digital Diva Films Canada
38425,18675,Cheung Ming Film
18741,6379,Golden Harvest Company Ltd.
18741,8039,Lo Wei Motion Picture Company
91333,7587,NGN Productions
91333,11045,"Nasser Group, North"
91333,11049,Caliber Media Company
98545,17619,Atlas Film
152795,254,Pandora Filmproduktion
152795,3984,Entre Chien et Loup
152795,6477,Opus Film
152795,17931,Bridgit Folman Film Gang
152795,19437,Paul Thiltges Distributions
152795,60111,Liverpool
294261,3268,Home Box Office (HBO)
139325,77322,El Mall
112336,43,Fox Searchlight Pictures
112336,290,Ingenious Media
112336,444,Dune Entertainment
112336,2363,Cold Spring Pictures
112336,2364,The Montecito Picture Company
112336,10893,Big Screen Productions
112336,18713,Prana Studios
96821,44431,Kaos Cinematografica
93289,7961,Gaumont International
93289,77870,alain poire
83389,10342,Studio Ghibli
83389,11726,The Yomiuri Shimbun
83389,11846,Hakuhodo DY Media Partners
83389,11847,Mitsubishi
83389,11848,KDDI Corporation
83389,11849,Lawson
83389,32853,Gkids
71883,4288,Madhouse
71883,12387,Tohokushinsha Film
259292,6,RKO Radio Pictures
259292,50226,William Keighley Productions
43157,306,Twentieth Century Fox Film Corporation
97598,8411,Metro-Goldwyn-Mayer (MGM)
55615,12081,AIC
61591,2883,Aniplex
61591,6452,Dentsu
61591,13113,A-1 Pictures
25539,2521,Golden Harvest Company
44594,8820,Prospect Pictures
44594,8871,Corner Store Entertainment
44594,9038,Far Hills Pictures
44594,9039,Stick 'N' Stone Productions
135225,6162,Taska Film
135225,6339,Solar Films inc.
85525,17387,Jeonwonsa Film
10044,2521,Golden Harvest Company
10044,3054,Golden Way Films Ltd.
18707,2521,Golden Harvest Company
18707,3055,Paragon Films Ltd.
18707,37065,Bojon Films Company Ltd.
125409,6197,London Weekend Television (LWT)
125409,11858,A&E Television Networks
81850,2918,Shueisha
81850,9155,Tokyo Movie Shinsha (TMS)
34280,64,Les Productions Artistes Associés
34280,1742,Les Films 13
